lat,lon,yyyy,obs,pred_av,pred_cc,pred_cm,pred_gs,pred_js,pred_me,pred_rk,state,ref_id,fold
34.762619,-87.638097,2010,10.546957,10.34166665871938,11.5019640648567,11.036972602739723,9.517369579620896,12.326015270112611,15.776574265466978,12.477156003752908,AL,01-033-1002,1
34.762619,-87.638097,2011,10.324348,10.133333365122477,10.9077046757164,10.526202739726028,9.685437974407796,12.276995826535138,17.736599847715194,13.177035665119089,AL,01-033-1002,1
34.762619,-87.638097,2012,8.817355,8.816666642824808,9.07605138888889,10.048579234972678,9.50165695771894,8.967109223378257,16.05830417174459,16.641004913800383,AL,01-033-1002,1
34.762619,-87.638097,2013,8.6175,8.59166677792867,9.58519523458092,9.955797260273972,9.372808717682812,9.599105933301145,16.549747660388686,16.23236881507622,AL,01-033-1002,1
34.762619,-87.638097,2014,9.290517,8.541666666666666,9.3891246494465,10.554668493150684,9.417787833770417,9.412821827585455,16.653192372518042,16.106610187462397,AL,01-033-1002,1
34.762619,-87.638097,2015,8.731667,8.275000015894571,9.00987057692308,9.810302739726028,9.355799506457542,9.79412984458817,15.909753296473257,14.889982132138789,AL,01-033-1002,1
34.288567,-85.969858,2010,11.498058,10.858333269755043,10.9805785768936,11.65257808219178,9.427505229070384,12.309623304028582,17.16542393932604,10.926013912309656,AL,01-049-1003,6
34.288567,-85.969858,2011,11.185047,10.71666657924652,10.8633730221882,11.111408219178085,9.553725137926117,11.634551426220495,19.02264424023563,10.626943515183834,AL,01-049-1003,6
34.288567,-85.969858,2012,9.274107,9.516666730244957,8.94011632891033,10.678781420765027,9.278258898979864,9.999699469574429,16.27978801727295,11.979860423035818,AL,01-049-1003,6
34.288567,-85.969858,2013,8.991736,8.516666611035665,9.08708085316847,10.141186301369864,8.936021203183147,9.37701107185928,16.956371552976844,11.068794541797796,AL,01-049-1003,6
34.288567,-85.969858,2014,9.600917,8.916666666666666,9.74512221020093,11.2512301369863,8.853383236844415,10.277492904874952,16.787313437788455,11.676013331819366,AL,01-049-1003,6
34.288567,-85.969858,2015,9.085714,8.28333338101705,8.75674720734506,10.31432602739726,8.861440175852614,9.859489062928624,16.081917359077767,10.844482735290631,AL,01-049-1003,6
33.991494,-85.992647,2010,11.779339,12.508333285649618,12.3235699300699,11.771534246575342,10.055626854575376,13.131002012800854,17.902795977135227,12.747956797644331,AL,01-055-0010,7
33.991494,-85.992647,2011,11.423684,11.900000015894571,11.6464979020979,11.49513698630137,10.180951792734952,11.507314101205104,19.41827222484432,12.802341016766787,AL,01-055-0010,7
33.991494,-85.992647,2012,9.626496,10.65833338101705,10.472151258779,11.007079234972675,9.937367302493463,10.063559550782818,17.040140763006576,15.856432122400362,AL,01-055-0010,7
33.991494,-85.992647,2013,9.230328,9.608333269755043,9.07323642944785,10.320109589041095,9.586296170702871,9.100924197161422,17.40113020335158,14.756586978396216,AL,01-055-0010,7
33.991494,-85.992647,2014,9.335238,10.125,9.81391844171779,11.329002739726027,9.52395292657903,9.980651145838426,17.286586344078795,15.849228460055132,AL,01-055-0010,7
33.991494,-85.992647,2015,9.109821,9.59166677792867,9.3986622960373,10.460007397260274,9.594984017586992,8.519390210514976,16.820853676208078,14.194197004312995,AL,01-055-0010,7
31.224783,-85.390789,2010,10.271717,9.708333452542623,10.8360558787879,10.32328219178082,9.547395680466346,12.00360297301369,19.004738244618455,10.887206314356773,AL,01-069-0003,8
31.224783,-85.390789,2011,10.193103,9.516666650772097,10.6770970909091,10.070490410958904,9.609875255953549,10.526611442421236,19.46271996694069,11.411435327359609,AL,01-069-0003,8
31.224783,-85.390789,2012,8.7975,8.616666674613953,8.9726921021611,9.472237704918031,9.53045040322961,9.32452790325896,19.32093929853596,11.213095191733478,AL,01-069-0003,8
31.224783,-85.390789,2013,8.27,8.416666626930237,8.41387844688645,9.35490410958904,9.493994194512997,9.316607446961276,18.548712969479496,11.15482847736432,AL,01-069-0003,8
31.224783,-85.390789,2014,8.702703,8.199999888737997,8.92220986080586,10.595109589041096,9.468717402823737,8.799228225260908,19.110133785091033,12.46205471439676,AL,01-069-0003,8
31.224783,-85.390789,2015,7.310744,7.766666690508525,7.9379844969697,9.40900410958904,9.487417776422474,8.031146643918618,18.886610929933312,10.656095986837869,AL,01-069-0003,8
30.770181,-88.087761,2010,9.765421,10.758333285649618,9.75273314572864,9.69392602739726,9.40929626138238,10.943373360051856,18.98178260097765,10.708757874074871,AL,01-097-0003,9
30.770181,-88.087761,2011,10.027731,10.62499992052714,9.69969865326633,9.640356164383562,9.548686707892076,10.386147626530317,20.531009504239854,11.359000063532,AL,01-097-0003,9
30.770181,-88.087761,2012,8.765421,9.724999984105429,8.82239185427136,9.928281420765028,9.492781771798033,8.956418814245458,19.67042433108137,13.695678006132988,AL,01-097-0003,9
30.770181,-88.087761,2013,8.287179,8.791666626930237,7.62478332663317,9.362101369863014,9.51870014478006,8.466653408749435,20.572046726697113,12.431416754539196,AL,01-097-0003,9
30.770181,-88.087761,2014,9.015254,9.633333206176758,9.02951946733668,10.527717808219178,9.55406023684277,8.146738574742937,20.264908000214454,13.311955722151222,AL,01-097-0003,9
30.770181,-88.087761,2015,8.38,8.824999928474426,8.4565862361809,10.154285479452057,9.35066518693155,8.672518166225998,20.81190382160553,12.112198778233685,AL,01-097-0003,9
30.474305,-88.141022,2010,9.500952,9.949999928474426,8.63309496885481,8.945016438356165,9.358437266420417,9.167941572864407,20.064871211901103,8.565627762413287,AL,01-097-2005,10
30.474305,-88.141022,2011,9.441509,9.81666660308838,8.58183155246766,8.994235616438356,9.565579380064566,9.01671073203598,21.594375806312037,8.625198176601431,AL,01-097-2005,10
32.412811,-86.263394,2010,10.765714,12.108333508173624,11.2853042803638,11.064794520547943,9.85096859249638,12.273720386200942,18.3867189146068,13.384444321577366,AL,01-101-1002,1
32.412811,-86.263394,2011,11.114286,11.90833338101705,11.1138364901017,11.122435616438356,9.88413378109226,12.11030043396823,21.075412846917978,14.196427122904703,AL,01-101-1002,1
32.412811,-86.263394,2012,10.5,10.358333349227903,10.3533172177635,10.934303278688525,9.70650167105958,10.528041720902628,19.90918208862263,16.69215960698585,AL,01-101-1002,1
32.412811,-86.263394,2013,8.963025,9.233333309491476,8.97463958801498,10.52332602739726,9.610918812839628,10.324063646048597,18.950374624173936,16.02184728410218,AL,01-101-1002,1
32.412811,-86.263394,2014,9.381513,9.550000071525574,9.3220473140717,11.703219178082191,9.60076191639409,10.244045130628765,20.516173054420783,17.09306870843028,AL,01-101-1002,1
32.412811,-86.263394,2015,9.055833,9.09166665871938,9.03229511503478,10.817879178082192,9.772766935523787,9.4257540109023,19.06354793522456,14.781666100680171,AL,01-101-1002,1
34.530717,-86.967536,2010,11.233607,11.391666809717814,10.7168697942857,11.470254794520548,9.9248480475916,11.631859179401676,16.947682481269315,12.546983330131887,AL,01-103-0011,2
34.530717,-86.967536,2011,10.478151,11.133333285649618,10.3704531771429,10.880386301369864,10.033367941007429,11.23600166519604,18.983180680993485,12.770604220884186,AL,01-103-0011,2
34.530717,-86.967536,2012,8.908264,9.758333325386047,8.82944797714286,11.06464480874317,9.835380262438369,8.460486846984773,16.74566948609274,14.877019293014316,AL,01-103-0011,2
34.530717,-86.967536,2013,8.551639,9.425000071525574,8.30362606857143,10.652816438356163,9.539500640302965,8.922746591913242,17.125998610666354,14.28389981520045,AL,01-103-0011,2
34.530717,-86.967536,2014,9.360833,9.40833330154419,9.16906114285714,11.380517808219178,9.538549484266875,9.52191279007743,17.365188768465224,14.465743483422877,AL,01-103-0011,2
34.530717,-86.967536,2015,8.791667,8.941666642824808,8.2765832,10.583660821917809,9.378522744962623,8.995766792139788,16.498736674165073,13.351070224256306,AL,01-103-0011,2
32.472136,-85.005028,2010,13.067227,12.81666652361552,13.27310067659,11.958775342465753,9.965456942293326,12.902449606146089,21.32437684046079,12.721133105047455,AL,01-113-0001,1
32.472136,-85.005028,2011,12.424576,11.96666677792867,12.0369811907984,11.533290410958903,9.950227354328172,12.221914724933258,21.43103109255229,13.055954865374408,AL,01-113-0001,1
32.472136,-85.005028,2012,11.433333,10.558333237965902,10.955898511502,10.822341530054643,9.742587987922656,10.28896840382088,21.16711045093224,15.574138790940586,AL,01-113-0001,1
32.472136,-85.005028,2013,9.968033,9.708333412806192,10.2940664546685,10.342145205479452,9.739207211161917,9.510218015206169,20.513464176491514,15.257613493846012,AL,01-113-0001,1
32.472136,-85.005028,2014,10.732773,10.15833330154419,10.6007421515562,11.644860273972602,9.833449240828534,10.383683653034366,22.042554982067788,16.468445494607256,AL,01-113-0001,1
32.472136,-85.005028,2015,9.182727,9.30833347638448,9.65700619756428,10.352272328767125,10.011969520175011,9.364434080558333,20.334505243170753,14.156408025668217,AL,01-113-0001,1
33.27947,-86.349438,2010,11.742735,11.59999986489614,11.1303212827988,11.430306849315068,9.547587386286894,12.495655137441176,17.680167663260683,11.896891048485106,AL,01-121-0002,3
33.27947,-86.349438,2011,12.308182,11.300000071525574,11.2473685131195,11.447372602739726,9.660996831064969,12.744354698653574,19.396702548249127,11.868376920511434,AL,01-121-0002,3
33.27947,-86.349438,2012,10.344828,9.741666714350382,9.75960491253644,10.67953825136612,9.432571153775193,11.555155534265117,17.68746284839234,13.31404720071244,AL,01-121-0002,3
33.27947,-86.349438,2013,9.172807,8.741666634877523,8.60354472303207,10.225783561643835,9.29325860528875,10.287308202399718,17.859093327718238,12.855360374673385,AL,01-121-0002,3
33.27947,-86.349438,2014,9.267593,9.366666833559671,9.43413960641399,11.101942465753424,9.271581032055693,10.46215481773812,17.99394039781126,13.72907917709141,AL,01-121-0002,3
33.27947,-86.349438,2015,9.935514,8.941666722297668,9.46932489795918,10.522763561643837,9.046022421202885,10.548500140938186,17.720996910251984,12.158866863329331,AL,01-121-0002,3
33.189931,-87.484189,2010,11.044262,11.166666626930237,10.7849989351404,10.661139726027397,9.521504713175402,13.707559323344322,17.480645690552176,12.07896680032814,AL,01-125-0004,4
33.189931,-87.484189,2011,10.731858,10.450000007947288,11.0830738625363,10.849802739726028,9.668886388052874,11.444761461828712,20.692498565046755,12.866541052912618,AL,01-125-0004,4
33.189931,-87.484189,2012,9.376068,9.40833342075348,9.27501022749274,10.578371584699454,9.474955312367056,9.952129256649544,18.737272550499505,18.05181218173406,AL,01-125-0004,4
33.189931,-87.484189,2013,8.968696,8.541666666666666,8.29701020813166,10.48054794520548,9.327326113051017,9.992736416486457,17.28648116359972,16.417029374575876,AL,01-125-0004,4
33.189931,-87.484189,2014,9.395614,8.90833322207133,9.60120490319458,11.162824657534246,9.320292415874212,10.568005294551808,20.002187435594323,18.157560735613433,AL,01-125-0004,4
33.189931,-87.484189,2015,8.724779,8.43333343664805,8.58088954985479,10.45222,9.131863062952643,9.526850550878924,18.437247886396435,15.75163697213917,AL,01-125-0004,4
33.832885,-87.272505,2010,11.290265,11.358333230018616,10.7115916460905,11.084449315068492,10.001727969864657,11.234798714940762,16.47226876689963,11.25589461346249,AL,01-127-0002,5
33.48378,-112.14256,2010,8.371074,10.049999872843424,8.01793279507603,9.55866301369863,9.658534008085846,8.045629374755665,11.326836505001538,13.75688814658385,AZ,04-013-0019,2
33.48378,-112.14256,2011,10.261864,11.849999904632568,9.52971654237288,9.609054794520548,9.666023188170396,11.158779177115218,12.870403483142592,12.678923837103689,AZ,04-013-0019,2
33.48378,-112.14256,2012,12.21746,12.049999952316284,10.0483491555556,9.320765027322404,10.081815882631052,10.372420313796306,13.49722864197903,12.109930329780056,AZ,04-013-0019,2
33.48378,-112.14256,2013,10.173276,10.94166668256124,9.12794974148802,7.954556164383562,9.943559446312426,9.989120765901422,11.873121967707595,10.89937634061981,AZ,04-013-0019,2
33.48378,-112.14256,2014,9.881667,11.53333350022634,8.71051334915254,9.54962191780822,9.977804292678517,9.813015971754997,11.4194997140806,12.046775730101617,AZ,04-013-0019,2
33.41018,-111.86536,2010,6.27,8.725000063578287,7.70975519386835,8.80921095890411,6.718083291635488,7.011009981370325,11.326836505001538,12.98684793645209,AZ,04-013-1003,3
33.41018,-111.86536,2011,8.903361,9.866666714350382,9.06455866341464,8.91849589041096,6.721982503126448,9.044058180590254,12.870403483142592,12.190916967260968,AZ,04-013-1003,3
33.40314,-112.07526,2010,9.252893,9.491666674613953,8.44444955815135,9.31854794520548,9.247183423760344,8.48211252478703,11.326836505001538,12.515312138494554,AZ,04-013-4003,6
33.40314,-112.07526,2011,11.425641,10.991666634877523,10.1753600352113,9.512786301369864,9.25060292071941,9.5190686116381,12.870403483142592,11.589106620995553,AZ,04-013-4003,6
33.488131,-111.855443,2010,5.411864,8.775000015894571,5.53995702219041,8.6216,6.718083291635488,6.454116021938682,11.326836505001538,10.600516612713154,AZ,04-013-7020,3
33.488131,-111.855443,2011,5.003448,10.21666677792867,7.46062675017895,8.591493150684931,6.721982503126448,6.946360902864319,12.870403483142592,10.146744453645017,AZ,04-013-7020,3
33.488131,-111.855443,2013,5.270492,9.183333277702332,6.11278787912088,7.301567123287671,6.9179275810147605,6.066930865513617,11.873121967707595,9.76518498672234,AZ,04-013-7020,3
33.488131,-111.855443,2014,5.363934,10.28333326180776,6.08145350035791,8.658186301369863,6.955303900589165,6.398323035635639,11.4194997140806,10.738713858546792,AZ,04-013-7020,3
33.488131,-111.855443,2015,4.661702,8.766666611035665,4.18849548918641,7.3945630136986304,7.6389518007560735,6.4870005244291535,12.285812678402417,10.248446852296263,AZ,04-013-7020,3
33.139471,-91.939208,2010,11.214167,10.441666722297668,11.7883987,10.491550684931507,8.823304535613948,10.72377731316719,17.541897390966547,8.413083903245873,AR,05-003-0005,7
33.139471,-91.939208,2011,11.213559,9.858333349227903,12.10770995,10.09432602739726,8.980691548370997,10.672849967245556,18.166614314301373,8.131555343763186,AR,05-003-0005,7
33.139471,-91.939208,2012,9.95042,9.366666674613953,10.65759517,9.726062841530055,8.885913309045772,10.036523675033845,16.558157920837402,10.131592084283698,AR,05-003-0005,7
33.139471,-91.939208,2013,9.118103,8.641666650772095,8.57312879295154,9.519038356164383,9.230739125757296,8.447570298230994,16.187028197719627,9.13552270223806,AR,05-003-0005,7
33.139471,-91.939208,2014,8.673729,8.100000103314718,9.5176553,9.511208219178082,9.474745768324992,8.525288912521692,16.134315448917754,8.5690784405221,AR,05-003-0005,7
33.139471,-91.939208,2015,8.237931,8.266666650772095,8.33249483700441,8.981883150684931,9.2736305364324,8.198026619292177,16.28930792481932,8.949624647560356,AR,05-003-0005,7
35.637283,-91.188906,2010,11.014167,12.950000127156576,10.7993564027727,11.331131506849315,9.709328040040162,11.179709737005288,16.63846040359915,9.574968302970404,AR,05-067-0001,8
35.637283,-91.188906,2011,10.32906,12.19166660308838,10.2284103684787,10.210865753424658,9.712709857343295,11.029565763086389,17.18788384476753,9.56197992671322,AR,05-067-0001,8
35.637283,-91.188906,2012,9.40087,10.40833338101705,9.56781417001094,9.97732786885246,9.61390920046045,9.359718656491596,16.14800193661549,9.96754911239833,AR,05-067-0001,8
35.637283,-91.188906,2013,9.035088,10.116666595141092,9.08476097774535,9.66586301369863,9.496452469247426,8.554912781178773,16.4481624812296,9.657013595595464,AR,05-067-0001,8
35.637283,-91.188906,2014,9.617143,9.68333343664805,9.4744357752645,10.041438356164385,9.713810768526145,9.405980807665603,16.076224278750484,9.182817177130628,AR,05-067-0001,8
35.637283,-91.188906,2015,8.228571,9.325000007947288,8.26546738051806,9.309525890410958,10.872522737995816,8.753528564281407,16.47493324932987,9.078868271066591,AR,05-067-0001,8
33.220563,-92.672263,2010,11.615833,10.416666785875956,11.7889633159269,10.727202739726028,8.797951127332352,12.43807011900598,17.516078601471364,8.688772006676746,AR,05-139-0006,9
33.220563,-92.672263,2011,11.684483,10.15833330154419,11.6355681462141,10.215457534246577,8.954843538574218,12.08465989234724,18.273993426806307,8.428560771539317,AR,05-139-0006,9
33.220563,-92.672263,2012,10.944737,9.583333293596905,11.0439403394256,9.941562841530054,8.87833229892064,10.444784452854169,17.28475312196492,12.142164868198028,AR,05-139-0006,9
33.220563,-92.672263,2013,9.555833,9.008333325386047,9.6472417232376,9.809893150684932,9.101724424181736,9.698102546218418,17.141404255122353,11.374540046348676,AR,05-139-0006,9
33.220563,-92.672263,2014,9.000826,8.491666575272879,9.30523434725849,9.731632876712329,9.27716109662077,9.279678816865664,16.40598855214576,10.281033513146442,AR,05-139-0006,9
33.220563,-92.672263,2015,8.691597,8.474999944368998,9.09062505221932,9.54258794520548,9.344543023957586,9.029085538542247,16.481470194254836,10.814091357719768,AR,05-139-0006,9
32.67618,-115.48307,2010,12.866071,13.975000063578287,9.66228265551048,8.943605479452055,8.038456132640482,16.757261900308816,15.366882227544917,9.450210761892926,CA,06-025-0005,10
32.67618,-115.48307,2011,13.740206,14.383333206176758,10.5983618288145,9.984561643835615,7.987848258782796,15.180356635391895,16.8957942361701,9.00029954969228,CA,06-025-0005,10
32.67618,-115.48307,2012,14.956383,14.858333508173624,11.2360284495549,8.611530054644808,8.42263348120956,17.338823059834624,16.867338934882742,10.302991761246773,CA,06-025-0005,10
32.67618,-115.48307,2013,13.292623,13.583333333333334,9.06381968926554,8.283512328767124,8.358575495284551,13.408557001288042,17.307235893484663,9.782108575760663,CA,06-025-0005,10
32.67618,-115.48307,2014,13.672595,13.566666762034098,10.3126371196755,11.172005479452055,8.454491906055472,20.578208018509653,15.901201082255742,10.333110879410754,CA,06-025-0005,10
32.67618,-115.48307,2015,11.636364,12.574999888737995,8.80631968901846,9.553546849315069,10.3821469706939,17.112675198224192,15.532098928216383,9.564830773806834,CA,06-025-0005,10
35.356615,-119.062613,2010,14.226398,15.774999936421713,13.9195243602866,13.260986301369863,13.8714000696947,12.557832003878458,9.532560075472478,11.867106224154378,CA,06-029-0014,1
35.356615,-119.062613,2011,16.657091,17.21666677792867,13.5756714540271,13.842175342465753,13.647611809637729,14.901150549299212,10.847242669536644,11.280816646722648,CA,06-029-0014,1
35.356615,-119.062613,2012,12.833138,14.483333428700766,12.4866049377415,12.142696721311475,14.17773403466345,13.112656093989733,9.828265156250836,10.285895606589644,CA,06-029-0014,1
35.356615,-119.062613,2013,20.1377,18.108333190282185,18.5869261080753,15.915846575342464,14.752807815973885,17.989838706121027,10.709156353832924,9.616749840123314,CA,06-029-0014,1
35.356615,-119.062613,2014,18.552616,17.491666555404663,17.6916693961105,15.092808219178082,15.239171435278587,17.448749456783073,10.637914748387796,9.54773877282719,CA,06-029-0014,1
35.356615,-119.062613,2015,15.716835,15.600000143051147,14.9357739076923,13.973235616438355,17.576744839776136,14.840075677350328,12.26009976047359,9.698303804292784,CA,06-029-0014,1
35.324636,-118.997627,2010,17.290566,14.175000111262005,14.3589076388889,12.95324383561644,10.049218857492953,16.90653688523254,9.532560075472478,10.03060214827349,CA,06-029-0016,1
35.324636,-118.997627,2011,14.60531,15.325000127156576,15.064179753915,13.395106849315068,9.915013194551092,14.773567939552564,10.847242669536644,9.93741807276076,CA,06-029-0016,1
35.324636,-118.997627,2012,14.652101,13.349999904632568,12.9254719285714,11.608565573770491,10.27170698558166,14.75905425591497,9.828265156250836,9.783457668513469,CA,06-029-0016,1
35.324636,-118.997627,2013,22.301695,16.899999856948853,18.6278670698925,15.049808219178082,10.642853537490431,21.81315888294742,10.709156353832924,9.45890902031909,CA,06-029-0016,1
35.324636,-118.997627,2014,21.772727,16.34999982515971,18.2000336805556,14.078978082191782,10.973824837445244,22.742743127422344,10.637914748387796,9.25231886106533,CA,06-029-0016,1
35.324636,-118.997627,2015,18.03,14.600000063578287,15.2464434821429,13.058592602739726,13.001535450001136,21.43022915529145,12.26009976047359,9.581696125832233,CA,06-029-0016,1
36.102244,-119.56565,2010,14.578313,14.724999984105429,13.5776017478152,12.17734794520548,11.196861072703298,18.031691391054903,10.18236358198401,7.576121188945823,CA,06-031-0004,1
36.102244,-119.56565,2014,15.145794,15.183333158493042,14.9889534332085,15.336975342465754,12.510277973395633,19.307857324634643,11.267075315893512,7.182509187158647,CA,06-031-0004,1
34.01029,-118.0685,2010,12.495726,13.266666571299234,12.1712287711553,12.297057534246576,11.56750242078917,11.548136884924066,18.899143386213748,19.40298487720909,CA,06-037-1602,2
34.01029,-118.0685,2011,12.454386,13.958333412806192,12.4613749304912,12.800572602739726,11.540898335060778,12.190384980197734,18.79760321786959,18.466371058107732,CA,06-037-1602,2
34.01029,-118.0685,2012,11.861345,13.608333349227903,12.0689274466519,12.771934426229508,11.873096826501667,12.298200154689326,19.348752636727088,18.671891789893586,CA,06-037-1602,2
34.01029,-118.0685,2013,11.733333,13.09166661898295,11.4441640407785,12.312298630136986,12.035741213782329,10.979550220395328,19.372570387957847,16.493018129369716,CA,06-037-1602,2
34.01029,-118.0685,2015,11.483898,12.950000127156576,10.8791047457627,12.528021095890413,13.772293664488712,11.869260234975064,20.135145657683072,17.287406703273017,CA,06-037-1602,2
38.74643,-121.26498,2010,6.648333,7.658333381017049,7.28002674816626,8.654049315068493,8.405826249184269,7.527080374360442,12.28753128574319,12.125812871443046,CA,06-061-0006,3
38.74643,-121.26498,2011,8.462295,9.46666661898295,8.28667745484401,9.526739726027396,8.41050205986133,8.69386640777502,13.37846824175691,11.750091591706642,CA,06-061-0006,3
38.74643,-121.26498,2012,6.501667,7.550000131130219,7.42625351331893,8.420450819672132,8.801299393305216,6.614934045342893,13.614972384249578,12.22160213091602,CA,06-061-0006,3
38.74643,-121.26498,2013,7.431034,9.174999952316284,8.43026996168582,10.430257534246577,9.098915199648667,7.661865099241525,14.572984170260495,12.24169018635383,CA,06-061-0006,3
38.74643,-121.26498,2014,7.780328,9.141666571299234,7.2968830651341,8.397860273972602,9.245541090774095,6.798255090564385,14.366842280348688,12.570571388517108,CA,06-061-0006,3
38.74643,-121.26498,2015,8.006897,9.075000166893004,8.55762393767705,9.740388219178085,11.24480961224738,8.180255208727699,15.09020043007315,12.513380319862575,CA,06-061-0006,3
39.939567,-120.944376,2010,7.024561,8.049999872843424,6.30565001142857,5.960221917808219,7.448578896787866,8.43712468932785,7.079901835036605,3.786752499506942,CA,06-063-1006,4
39.939567,-120.944376,2011,10.835043,9.816666801770529,7.38801495241019,7.328857534246575,7.54118029940874,9.584692430090517,7.420780052550851,4.1110761945883,CA,06-063-1006,4
39.939567,-120.944376,2012,9.514286,9.40833342075348,6.27811670012547,6.384707650273224,7.516120982854113,6.8583946354229735,10.877543813869602,4.191434272317445,CA,06-063-1006,4
39.939567,-120.944376,2014,9.005556,8.733333508173624,7.2067092416334,6.946630136986301,7.16928935256374,6.7062975653849914,9.834913799534103,4.270545739598654,CA,06-063-1006,4
39.939567,-120.944376,2015,9.047706,8.68333331743876,7.07293926744186,7.80559106849315,8.297646301042176,7.044223878537466,10.078586946448237,4.514937831866709,CA,06-063-1006,4
33.99636,-117.4924,2010,15.199118,14.233333508173624,12.6385864439141,13.65377808219178,12.2225170677839,13.90093379528006,14.721253579283411,17.396177047556574,CA,06-065-8005,2
33.99636,-117.4924,2011,15.423324,14.533333539962769,12.7617369507676,13.683216438356164,12.09515369170388,14.260449705959282,14.856805517248912,16.158886164754303,CA,06-065-8005,2
33.99636,-117.4924,2012,15.092,13.708333253860474,12.0588144310823,13.37953825136612,12.336473996464347,14.38945727432856,15.514779252432737,16.897202800724603,CA,06-065-8005,2
33.99636,-117.4924,2013,14.106761,12.78333330154419,11.7703922181048,12.583397260273973,12.4468702455346,13.372981333593517,16.25206695713409,14.328317804650943,CA,06-065-8005,2
33.99636,-117.4924,2015,13.473193,12.56666660308838,11.0060070871261,12.78707397260274,14.145525090604472,12.274041835153929,16.52952377698193,14.563482558334266,CA,06-065-8005,2
38.56844,-121.49311,2010,8.080992,7.866666674613953,7.63976203363914,8.657843835616438,8.157548869738786,9.187536592904836,12.28753128574319,13.917258165694856,CA,06-067-0010,4
38.56844,-121.49311,2011,10.074797,10,9.07094422330097,10.367671232876711,8.12556591759719,9.09695102541457,13.37846824175691,12.806549420068553,CA,06-067-0010,4
38.56844,-121.49311,2012,8.321849,7.958333373069763,7.63025034443169,8.996010928961748,8.561279664382438,8.460886244716061,13.614972384249578,9.717050099046263,CA,06-067-0010,4
38.56844,-121.49311,2013,10.111765,9.708333373069763,9.69311121359223,11.276950684931506,8.88688724852702,10.85275538277565,14.572984170260495,9.914603840518785,CA,06-067-0010,4
38.56844,-121.49311,2014,8.043902,8.458333333333334,7.8834189158576,9.612591780821916,9.090178659709986,9.302411952459,14.366842280348688,10.344706785547864,CA,06-067-0010,4
38.56844,-121.49311,2015,9.598291,9.53333334128062,9.7490024021164,10.644031232876712,10.750872167498864,8.518961062808083,15.09020043007315,10.794896762449662,CA,06-067-0010,4
34.26464,-116.86147,2010,7.635849,5.791666666666667,6.10274778741865,6.517375342465754,7.341456454420928,5.728590096053218,8.687228197594212,3.045062287608264,CA,06-071-8001,5
34.26464,-116.86147,2011,8.550909,6,6.72772554716981,7.618331506849315,7.358188635941461,7.5903993528526446,9.45723118194162,3.173543192937479,CA,06-071-8001,5
34.26464,-116.86147,2012,8.280769,6.324999968210856,6.98466242324561,7.1806174863387975,7.534379687152482,6.646410844925728,9.883456378035207,3.472144563883951,CA,06-071-8001,5
34.26464,-116.86147,2013,9.767797,6.558333396911621,7.86239428767123,7.040490410958904,7.418974042735436,9.376443598803403,11.318008854617812,3.33098021960193,CA,06-071-8001,5
34.26464,-116.86147,2015,7.610345,5.383333345254262,5.72806372017354,7.17306997260274,7.869403260391241,6.102832192043737,10.621526900382891,3.129967679771094,CA,06-071-8001,5
